Variable,Date,Depth,Data,QC
Turbidity,2015-05-15 12:21:00,0.389,2.6,11
Turbidity,2015-07-15 11:26:00,3.041,3.0,11
Turbidity,2015-07-15 11:26:00,3.456,2.9,11
Turbidity,2015-07-15 11:26:00,0.987,3.1,11
Turbidity,2015-07-15 11:26:00,0.503,3.1,11
Turbidity,2015-07-15 11:26:00,0.285,3.0,11
Turbidity,2015-07-15 11:26:00,2.509,2.9,11
Turbidity,2015-07-15 11:26:00,2.107,3.1,11
Turbidity,2015-07-15 11:26:00,1.525,3.0,11
Turbidity,2015-09-10 10:25:00,0.2,2.64,11
Turbidity,2015-09-10 10:31:00,0.594,2.7,11
Turbidity,2015-11-11 10:25:00,0.2,2.53,11
Turbidity,2015-11-11 10:26:00,0.391,2.2,11
Turbidity,2016-01-28 10:30:00,0.2,3.23,11
Turbidity,2016-01-28 10:44:00,0.515,2.7,11
Turbidity,2016-03-31 15:35:00,0.2,2.76,11
Turbidity,2016-03-31 15:49:00,0.19,2.0,11
Turbidity,2016-05-26 12:25:00,0.2,4.4,11
Turbidity,2016-05-26 13:57:00,0.367,3.4,11
Turbidity,2016-07-21 12:20:00,0.2,4.21,11
Turbidity,2016-07-21 12:21:00,0.223,4.1,11
Turbidity,2016-09-14 12:40:00,0.2,3.4,11
Turbidity,2016-09-14 12:57:00,0.136,2.9,11
Turbidity,2016-11-24 13:00:00,0.2,4.2,11
Turbidity,2016-11-24 13:01:00,0.332,4.2,11
Turbidity,2017-01-27 15:05:00,0.2,4.16,11
Turbidity,2017-01-27 15:06:00,0.172,3.8,11
Turbidity,2017-02-22 12:40:00,0.2,3.94,11
Turbidity,2017-02-22 12:41:00,0.317,3.3,11
Turbidity,2017-04-28 09:20:00,0.2,3.66,11
Turbidity,2017-04-28 09:21:00,0.222,3.0,11
Turbidity,2017-06-21 16:30:00,0.2,3.97,11
Turbidity,2017-06-21 16:36:00,0.262,2.9,11
Turbidity,2017-07-25 17:00:00,0.2,3.3,11
Turbidity,2017-07-25 17:35:00,0.269,2.8,11
Turbidity,2017-09-11 16:41:00,0.304,2.6,11
Turbidity,2017-10-18 10:00:00,0.2,2.75,11
Turbidity,2017-11-23 17:05:00,0.2,2.34,11
Turbidity,2017-11-23 17:06:00,0.248,2.0,11
Turbidity,2018-01-11 18:10:00,0.2,2.53,11
Turbidity,2018-01-11 18:12:00,0.432,2.3,11
Turbidity,2018-03-22 15:10:00,0.237,3.4,11
Turbidity,2018-03-22 15:10:00,0.2,3.32,11
Turbidity,2018-05-08 14:15:00,0.2,3.17,11
Turbidity,2018-07-26 14:25:00,0.2,3.16,11
Turbidity,2018-09-26 12:25:00,0.2,2.53,11
Turbidity,2018-11-28 10:40:00,0.2,2.37,11
Turbidity,2019-01-09 16:30:00,0.2,2.47,11
Turbidity,2019-02-13 17:15:00,0.2,3.65,11
Turbidity,2019-03-12 16:15:00,0.2,2.96,11
Turbidity,2019-04-16 14:00:00,0.2,2.69,11
Turbidity,2019-05-22 09:25:00,0.2,2.51,11
Turbidity,2019-06-20 11:55:00,0.2,2.17,11
Turbidity,2019-07-23 16:55:00,0.2,3.72,11
Turbidity,2019-08-27 14:45:00,0.2,2.71,11
Turbidity,2019-09-26 09:05:00,0.2,2.59,11
Turbidity,2019-10-23 08:55:00,0.2,2.14,11
Turbidity,2019-11-19 15:05:00,0.2,2.53,11
Turbidity,2019-12-16 12:45:00,0.2,2.44,11
Turbidity,2020-01-23 11:55:00,0.2,2.08,11
Turbidity,2020-02-17 15:40:00,0.2,2.33,11
Turbidity,2020-05-13 13:35:00,0.2,2.37,11
Turbidity,2020-06-10 14:40:00,0.2,2.75,11
Turbidity,2020-08-13 09:59:00,0.2,1.99,11
Turbidity,2020-10-20 14:30:00,0.2,2.25,11
Turbidity,2020-12-22 14:15:00,0.2,2.35,11
Turbidity,2021-02-24 11:05:00,0.2,2.64,11
Turbidity,2021-04-29 13:50:00,0.2,2.72,11
Turbidity,2021-06-22 12:35:00,0.2,2.88,11
